season,week,contestant,voting_method,lower,upper,point
24,5,Heather Morris,percent,0.009999000000000001,0.9035516315789474,0.01
24,5,Nancy Kerrigan,percent,0.009999000000000001,0.9035516315789474,0.01
24,5,Simone Biles,percent,0.009999000000000001,0.9035516315789474,0.01
24,5,Nick Viall,percent,0.009999000000000001,0.9035516315789474,0.01
24,5,Normani,percent,0.009999000000000001,0.9035516315789474,0.01
24,5,Rashad Jennings,percent,0.009999000000000001,0.9035526315789474,0.010001
24,6,David Ross,percent,0.03230383271375465,0.8519290855018588,0.13475848931226767
24,6,Bonner Bolton,percent,0.03044509665427509,0.8500703494423791,0.1328997532527881
24,6,Heather Morris,percent,0.009999000000000001,0.112453781598513,0.11245265659851301
24,6,Nancy Kerrigan,percent,0.023010152416356875,0.842635405204461,0.1254648090148699
24,6,Simone Biles,percent,0.01929268029739777,0.8389179330855019,0.12174733689591079
24,6,Nick Viall,percent,0.034162568773234196,0.8537878215613383,0.1366172253717472
24,6,Normani,percent,0.01371647211895912,0.8333417249070633,0.11617112871747214
24,6,Rashad Jennings,percent,0.01743394423791821,0.8370591970260223,0.11988860083643123
24,7,David Ross,percent,0.025809276679841918,0.9202381541501976,0.02581127667984192
24,7,Bonner Bolton,percent,0.029761845849802383,0.9241907233201581,0.029763845849802385
24,7,Nancy Kerrigan,percent,0.009999000000000001,0.16697661791831353,0.01
24,7,Simone Biles,percent,0.009999000000000001,0.9044268774703557,0.9044248774703556
24,7,Nick Viall,percent,0.009999000000000001,0.17356423320158101,0.01
24,7,Normani,percent,0.009999000000000001,0.9044268774703557,0.01
24,7,Rashad Jennings,percent,0.009999000000000001,0.9044268774703557,0.01
24,8,David Ross,percent,0.009999000000000001,0.960001,0.01
24,8,Bonner Bolton,percent,0.009999000000000001,0.23381128825214897,0.01
24,8,Simone Biles,percent,0.009999000000000001,0.960001,0.01
24,8,Normani,percent,0.009999000000000001,0.960001,0.96
24,8,Rashad Jennings,percent,0.009999000000000001,0.960001,0.01
24,9,Simone Biles,percent,0.009999000000000001,0.23597409735973598,0.01
24,9,Normani,percent,0.023200320132013192,0.9270957095709572,0.023202320132013194
24,9,David Ross,percent,0.04300230033003299,0.946897689768977,0.04300430033003299
24,9,Rashad Jennings,percent,0.019899990099009852,0.9237953795379539,0.9237933795379538
25,2,Barbara Corcoran,percent,0.009999000000000001,0.09743008744667886,0.01
25,2,Sasha Pieterse,percent,0.009999000000000001,0.8617154643510053,0.01
25,2,Drew Scott,percent,0.009999000000000001,0.8617164643510055,0.010001
25,2,Derek Fisher,percent,0.015483460694698352,0.8672009250457038,0.01548546069469835
25,2,Frankie Muniz,percent,0.009999000000000001,0.8617154643510053,0.01
25,2,Terrell Owens,percent,0.013655307129798906,0.8653727714808044,0.013657307129798905
25,2,Nick Lachey,percent,0.015483460694698352,0.8672009250457038,0.01548546069469835
25,2,Victoria Arlen,percent,0.009999000000000001,0.8617154643510053,0.01
25,2,Lindsey Stirling,percent,0.009999000000000001,0.8617154643510053,0.8617134643510053
25,2,Nikki Bella,percent,0.013655307129798906,0.8653727714808044,0.013657307129798905
25,2,Jordan Fisher,percent,0.009999000000000001,0.8617154643510053,0.01
25,2,Debbie Gibson,percent,0.009999000000000001,0.08569943540524072,0.01
25,2,Vanessa Lachey,percent,0.009999000000000001,0.8617154643510053,0.01
25,4,Sasha Pieterse,percent,0.009999000000000001,0.8963109630996311,0.01
25,4,Drew Scott,percent,0.009999000000000001,0.8963109630996311,0.896308963099631
25,4,Derek Fisher,percent,0.009999000000000001,0.09694751492787655,0.01
25,4,Frankie Muniz,percent,0.009999000000000001,0.8963109630996311,0.01
25,4,Terrell Owens,percent,0.009999000000000001,0.8963109630996311,0.01
25,4,Nick Lachey,percent,0.01368903690036901,0.900001,0.013691036900369009
25,4,Victoria Arlen,percent,0.009999000000000001,0.8963109630996311,0.01
25,4,Lindsey Stirling,percent,0.009999000000000001,0.8963109630996311,0.01
25,4,Nikki Bella,percent,0.009999000000000001,0.8963109630996311,0.01
25,4,Jordan Fisher,percent,0.009999000000000001,0.8963109630996311,0.01
25,4,Vanessa Lachey,percent,0.009999000000000001,0.8963109630996311,0.01
25,5,Sasha Pieterse,percent,0.009999000000000001,0.10804617701149424,0.01
25,5,Drew Scott,percent,0.009999000000000001,0.9023371647509579,0.01
25,5,Frankie Muniz,percent,0.009999000000000001,0.9023371647509579,0.01
25,5,Terrell Owens,percent,0.009999000000000001,0.9023371647509579,0.01
25,5,Nick Lachey,percent,0.01766183524904214,0.9100010000000001,0.01766383524904214
25,5,Victoria Arlen,percent,0.009999000000000001,0.9023371647509579,0.9023351647509578
25,5,Lindsey Stirling,percent,0.009999000000000001,0.9023371647509579,0.01
25,5,Nikki Bella,percent,0.009999000000000001,0.9023371647509579,0.01
25,5,Jordan Fisher,percent,0.009999000000000001,0.9023371647509579,0.01
25,5,Vanessa Lachey,percent,0.009999000000000001,0.902338164750958,0.010001
25,6,Drew Scott,percent,0.009999000000000001,0.9200010000000001,0.01
25,6,Frankie Muniz,percent,0.009999000000000001,0.9200010000000001,0.01
25,6,Terrell Owens,percent,0.009999000000000001,0.9200010000000001,0.92
25,6,Nick Lachey,percent,0.009999000000000001,0.1372551241830065,0.01
25,6,Victoria Arlen,percent,0.009999000000000001,0.9200010000000001,0.01
25,6,Lindsey Stirling,percent,0.009999000000000001,0.9200010000000001,0.01
25,6,Nikki Bella,percent,0.009999000000000001,0.9200010000000001,0.01
25,6,Jordan Fisher,percent,0.009999000000000001,0.9200010000000001,0.01
25,6,Vanessa Lachey,percent,0.009999000000000001,0.9200010000000001,0.01
25,7,Drew Scott,percent,0.009999000000000001,0.9113943488372092,0.9113923488372092
25,7,Frankie Muniz,percent,0.009999000000000001,0.9113943488372092,0.01
25,7,Terrell Owens,percent,0.02162690697674419,0.9230232558139534,0.021628906976744192
25,7,Victoria Arlen,percent,0.009999000000000001,0.9113943488372092,0.01
25,7,Lindsey Stirling,percent,0.016975744186046516,0.9183720930232557,0.016977744186046518
25,7,Nikki Bella,percent,0.009999000000000001,0.1547178936877076,0.01
25,7,Jordan Fisher,percent,0.009999000000000001,0.9113953488372092,0.010001
25,7,Vanessa Lachey,percent,0.009999000000000001,0.14275776079734218,0.01
25,8,Drew Scott,percent,0.02277855271565495,0.9404163354632588,0.02278055271565495
25,8,Frankie Muniz,percent,0.009999000000000001,0.9276357827476038,0.01
25,8,Terrell Owens,percent,0.009999000000000001,0.17039436954206602,0.01
25,8,Victoria Arlen,percent,0.019583664536741225,0.9372214472843451,0.019585664536741227
25,8,Lindsey Stirling,percent,0.009999000000000001,0.9276357827476038,0.9276337827476038
25,8,Jordan Fisher,percent,0.009999000000000001,0.9276357827476038,0.01
25,9,Drew Scott,percent,0.03962862962962962,0.9414824814814815,0.03963062962962962
25,9,Frankie Muniz,percent,0.02851751851851852,0.9303713703703704,0.02851951851851852
25,9,Victoria Arlen,percent,0.009999000000000001,0.19259299259259258,0.01
25,9,Lindsey Stirling,percent,0.009999000000000001,0.9118518518518519,0.9118498518518519
25,9,Jordan Fisher,percent,0.009999000000000001,0.9118518518518519,0.01
25,10,Jordan Fisher,percent,0.009999000000000001,0.970001,0.01
25,10,Drew Scott,percent,0.009999000000000001,0.26021335425353614,0.01
25,10,Frankie Muniz,percent,0.009999000000000001,0.970001,0.01
25,10,Lindsey Stirling,percent,0.009999000000000001,0.970001,0.97
26,1,Jennie Finch Daigle,percent,0.009999000000000001,0.9004771904761906,0.01
26,1,Arike Ogunbowale,percent,0.009999000000000001,0.9004771904761906,0.01
26,1,Kareem Abdul-Jabbar,percent,0.019522809523809515,0.9100010000000001,0.019524809523809517
26,1,Mirai Nagasu,percent,0.009999000000000001,0.9004771904761906,0.01
26,1,Tonya Harding,percent,0.009999000000000001,0.9004771904761906,0.9004751904761905
26,1,Chris Mazdzer,percent,0.009999000000000001,0.9004771904761906,0.01
26,1,Josh Norman,percent,0.009999000000000001,0.9004771904761906,0.01
26,1,Jamie Anderson,percent,0.009999000000000001,0.12111133333333333,0.01
26,1,Johnny Damon,percent,0.009999000000000001,0.12534413756613758,0.01
26,1,Adam Rippon,percent,0.009999000000000001,0.9004771904761906,0.01
26,2,Jennie Finch Daigle,percent,0.023083112149532698,0.9019616168224299,0.9019596168224299
26,2,Arike Ogunbowale,percent,0.009999000000000001,0.13769053938584783,0.01
26,2,Mirai Nagasu,percent,0.009999000000000001,0.8888765046728972,0.01
26,2,Tonya Harding,percent,0.01747563551401868,0.896354140186916,0.017477635514018684
26,2,Chris Mazdzer,percent,0.01747563551401868,0.896354140186916,0.017477635514018684
26,2,Josh Norman,percent,0.023083112149532698,0.9019616168224299,0.0230851121495327
26,2,Kareem Abdul-Jabbar,percent,0.009999000000000001,0.15531403738317756,0.01
26,2,Adam Rippon,percent,0.009999000000000001,0.8888765046728972,0.01
26,3,Jennie Finch Daigle,percent,0.009999000000000001,0.27699102132701414,0.19589207503949446
26,3,Tonya Harding,percent,0.009999000000000001,0.950001,0.1674570560821485
26,3,Josh Norman,percent,0.009999000000000001,0.950001,0.1532390466034755
26,3,Chris Mazdzer,percent,0.009999000000000001,0.26277301184834123,0.17693472906793048
26,3,Mirai Nagasu,percent,0.009999000000000001,0.2556640071090047,0.1674560560821485
26,3,Adam Rippon,percent,0.009999000000000001,0.950001,0.13902103712480252
27,1,Nikki Glaser,percent,0.009999000000000001,0.08521885671191556,0.01
27,1,Mary Lou Retton,percent,0.009999000000000001,0.8662755098039217,0.01
27,1,Juan Pablo Di Pace,percent,0.009999000000000001,0.8662755098039217,0.8662735098039216
27,1,Bobby Bones,percent,0.009999000000000001,0.8662755098039217,0.01
27,1,John Schneider,percent,0.009999000000000001,0.8662755098039217,0.01
27,1,Milo Manheim,percent,0.009999000000000001,0.8662755098039217,0.01
27,1,Danelle Umstead,percent,0.009999000000000001,0.8662755098039217,0.01
27,1,DeMarcus Ware,percent,0.009999000000000001,0.8662755098039217,0.01
27,1,Nancy McKeon,percent,0.009999000000000001,0.8662755098039217,0.01
27,1,Evanna Lynch,percent,0.009999000000000001,0.8662755098039217,0.01
27,1,Alexis Ren,percent,0.009999000000000001,0.8662755098039217,0.01
27,1,Tinashe,percent,0.009999000000000001,0.8662755098039217,0.01
27,1,Joe Amabile,percent,0.023724490196078436,0.880001,0.023726490196078438
27,2,Mary Lou Retton,percent,0.009999000000000001,0.8863041423290203,0.01
27,2,Juan Pablo Di Pace,percent,0.009999000000000001,0.8863041423290203,0.01
27,2,Bobby Bones,percent,0.009999000000000001,0.8863041423290203,0.01
27,2,John Schneider,percent,0.009999000000000001,0.8863041423290203,0.01
27,2,Milo Manheim,percent,0.009999000000000001,0.8863041423290203,0.01
27,2,Danelle Umstead,percent,0.009999000000000001,0.09827496642020947,0.01
27,2,DeMarcus Ware,percent,0.009999000000000001,0.8863041423290203,0.8863021423290204
27,2,Nancy McKeon,percent,0.009999000000000001,0.8863041423290203,0.01
27,2,Evanna Lynch,percent,0.009999000000000001,0.8863041423290203,0.01
27,2,Alexis Ren,percent,0.009999000000000001,0.8863041423290203,0.01
27,2,Tinashe,percent,0.009999000000000001,0.8863041423290203,0.01
27,2,Joe Amabile,percent,0.013695857670979673,0.890001,0.013697857670979672
27,3,Mary Lou Retton,percent,0.009999000000000001,0.881549815498155,0.01
27,3,Juan Pablo Di Pace,percent,0.009999000000000001,0.881549815498155,0.8815478154981551
27,3,Bobby Bones,percent,0.009999000000000001,0.881549815498155,0.01
27,3,John Schneider,percent,0.013689036900368996,0.885240852398524,0.013691036900368995
27,3,Milo Manheim,percent,0.009999000000000001,0.881549815498155,0.01
27,3,DeMarcus Ware,percent,0.009999000000000001,0.881549815498155,0.01
27,3,Nancy McKeon,percent,0.009999000000000001,0.10063755182824556,0.01
27,3,Evanna Lynch,percent,0.009999000000000001,0.881549815498155,0.01
27,3,Alexis Ren,percent,0.009999000000000001,0.881549815498155,0.01
27,3,Tinashe,percent,0.009999000000000001,0.881549815498155,0.01
27,3,Joe Amabile,percent,0.024759147601476007,0.8963109630996311,0.02476114760147601
27,4,Mary Lou Retton,percent,0.009999000000000001,0.7763743103448275,0.010001
27,4,Juan Pablo Di Pace,percent,0.018619689655172415,0.7849949999999999,0.018621689655172417
27,4,Bobby Bones,percent,0.03586106896551724,0.8022363793103447,0.03586306896551724
27,4,John Schneider,percent,0.03155072413793104,0.7979260344827586,0.03155272413793104
27,4,Milo Manheim,percent,0.009999000000000001,0.7763733103448275,0.01
27,4,DeMarcus Ware,percent,0.027240379310344835,0.7936156896551723,0.7936136896551722
27,4,Evanna Lynch,percent,0.018619689655172415,0.7849949999999999,0.018621689655172417
27,4,Alexis Ren,percent,0.014309344827586216,0.7806846551724137,0.014311344827586215
27,4,Tinashe,percent,0.009999000000000001,0.08793123448275862,0.01
27,4,Joe Amabile,percent,0.057412793103448274,0.8237881034482758,0.057414793103448276
27,6,Mary Lou Retton,percent,0.009999000000000001,0.11741895099466282,0.01
27,6,Juan Pablo Di Pace,percent,0.009999000000000001,0.8806976899563319,0.01
27,6,Bobby Bones,percent,0.01873262445414846,0.8894323144104804,0.8894303144104804
27,6,John Schneider,percent,0.031833061135371175,0.9025327510917031,0.03183506113537118
27,6,Milo Manheim,percent,0.009999000000000001,0.8806976899563319,0.01
27,6,DeMarcus Ware,percent,0.009999000000000001,0.8806976899563319,0.01
27,6,Evanna Lynch,percent,0.009999000000000001,0.8806976899563319,0.01
27,6,Alexis Ren,percent,0.009999000000000001,0.8806976899563319,0.01
27,6,Joe Amabile,percent,0.01873262445414846,0.8894323144104803,0.018734624454148464
27,7,Juan Pablo Di Pace,percent,0.009999000000000001,0.9116091954022988,0.9116071954022988
27,7,Bobby Bones,percent,0.012297850574712645,0.9139090459770115,0.012299850574712643
27,7,John Schneider,percent,0.009999000000000001,0.14274248604269296,0.01
27,7,Milo Manheim,percent,0.009999000000000001,0.9116091954022988,0.01
27,7,DeMarcus Ware,percent,0.009999000000000001,0.14471292939244668,0.01
27,7,Evanna Lynch,percent,0.009999000000000001,0.9116091954022988,0.01
27,7,Alexis Ren,percent,0.009999000000000001,0.9116091954022988,0.01
27,7,Joe Amabile,percent,0.026090954022988506,0.9277021494252873,0.02609295402298851
27,8,Juan Pablo Di Pace,percent,0.009999000000000001,0.18309356770186339,0.01
27,8,Bobby Bones,percent,0.056582850931677024,0.9220486894409938,0.9220466894409939
27,8,Milo Manheim,percent,0.025526950310559005,0.8909927888198759,0.025528950310559007
27,8,Evanna Lynch,percent,0.016210180124223584,0.8816760186335405,0.016212180124223586
27,8,Alexis Ren,percent,0.016210180124223584,0.8816760186335404,0.016212180124223586
27,8,Joe Amabile,percent,0.009999000000000001,0.21787617639751553,0.01
28,2,James Van Der Beek,rank,0.0,1.0,0.08333333333333333
28,2,Lamar Odom,rank,0.0,1.0,0.8333333333333334
28,2,Lauren Alaina,rank,0.0,1.0,0.5833333333333334
28,2,Ally Brooke,rank,0.0,1.0,0.75
28,2,Karamo Brown,rank,0.0,1.0,0.5
28,2,Sean Spicer,rank,0.0,1.0,0.3333333333333333
28,2,Mary Wilson,rank,0.0,1.0,0.25
28,2,Kate Flannery,rank,0.0,1.0,0.9166666666666666
28,2,Hannah Brown,rank,0.0,1.0,1.0
28,2,Ray Lewis,rank,0.0,1.0,0.16666666666666666
28,2,Kel Mitchell,rank,0.0,1.0,0.6666666666666666
28,2,Sailor Brinkley-Cook,rank,0.0,1.0,0.4166666666666667
28,4,James Van Der Beek,rank,0.0,1.0,0.5
28,4,Lamar Odom,rank,0.0,1.0,0.1
28,4,Lauren Alaina,rank,0.0,1.0,1.0
28,4,Ally Brooke,rank,0.0,1.0,0.9
28,4,Karamo Brown,rank,0.0,1.0,0.4
28,4,Sean Spicer,rank,0.0,1.0,0.2
28,4,Kate Flannery,rank,0.0,1.0,0.3
28,4,Hannah Brown,rank,0.0,1.0,0.8
28,4,Kel Mitchell,rank,0.0,1.0,0.7
28,4,Sailor Brinkley-Cook,rank,0.0,1.0,0.6
28,6,James Van Der Beek,rank,0.0,1.0,0.7777777777777778
28,6,Lauren Alaina,rank,0.0,1.0,0.3333333333333333
28,6,Ally Brooke,rank,0.0,1.0,0.4444444444444444
28,6,Karamo Brown,rank,0.0,1.0,0.6666666666666666
28,6,Sean Spicer,rank,0.0,1.0,1.0
28,6,Kate Flannery,rank,0.0,1.0,0.8888888888888888
28,6,Hannah Brown,rank,0.0,1.0,0.2222222222222222
28,6,Kel Mitchell,rank,0.0,1.0,0.5555555555555556
28,6,Sailor Brinkley-Cook,rank,0.0,1.0,0.1111111111111111
28,7,James Van Der Beek,rank,0.0,1.0,1.0
28,7,Lauren Alaina,rank,0.0,1.0,0.875
28,7,Ally Brooke,rank,0.0,1.0,0.75
28,7,Karamo Brown,rank,0.0,1.0,0.5
28,7,Sean Spicer,rank,0.0,1.0,0.125
28,7,Kate Flannery,rank,0.0,1.0,0.625
28,7,Hannah Brown,rank,0.0,1.0,0.25
28,7,Kel Mitchell,rank,0.0,1.0,0.375
28,8,James Van Der Beek,rank,0.0,1.0,1.0
28,8,Lauren Alaina,rank,0.0,1.0,0.8571428571428571
28,8,Ally Brooke,rank,0.0,1.0,0.7142857142857143
28,8,Sean Spicer,rank,0.0,1.0,0.5714285714285714
28,8,Kate Flannery,rank,0.0,1.0,0.42857142857142855
28,8,Hannah Brown,rank,0.0,1.0,0.14285714285714285
28,8,Kel Mitchell,rank,0.0,1.0,0.2857142857142857
28,9,James Van Der Beek,rank,0.0,1.0,1.0
28,9,Lauren Alaina,rank,0.0,1.0,0.8333333333333334
28,9,Ally Brooke,rank,0.0,1.0,0.6666666666666666
28,9,Sean Spicer,rank,0.0,1.0,0.5
28,9,Hannah Brown,rank,0.0,1.0,0.3333333333333333
28,9,Kel Mitchell,rank,0.0,1.0,0.16666666666666666
28,10,James Van Der Beek,rank,0.0,1.0,1.0
28,10,Lauren Alaina,rank,0.0,1.0,0.8
28,10,Ally Brooke,rank,0.0,1.0,0.6
28,10,Hannah Brown,rank,0.0,1.0,0.2
28,10,Kel Mitchell,rank,0.0,1.0,0.4
29,2,AJ McLean,rank,0.0,1.0,0.7333333333333333
29,2,Nelly,rank,0.0,1.0,0.6666666666666666
29,2,Skai Jackson,rank,0.0,1.0,0.13333333333333333
29,2,Carole Baskin,rank,0.0,1.0,0.26666666666666666
29,2,Veron Davis,rank,0.0,1.0,0.6
29,2,Chrishell Stause,rank,0.0,1.0,0.5333333333333333
29,2,Nev Schulman,rank,0.0,1.0,0.9333333333333333
29,2,Jeannie Mai,rank,0.0,1.0,0.4666666666666667
29,2,Charles Oakley,rank,0.0,1.0,0.06666666666666667
29,2,Anne Heche,rank,0.0,1.0,0.4
29,2,Johnny Weir,rank,0.0,1.0,0.3333333333333333
29,2,Kaitlyn Bristowe,rank,0.0,1.0,1.0
29,2,Justina Machado,rank,0.0,1.0,0.8666666666666667
29,2,Jesse Metcalfe,rank,0.0,1.0,0.8
29,2,Monica Aldama,rank,0.0,1.0,0.2
29,3,AJ McLean,rank,0.0,1.0,0.5714285714285714
29,3,Nelly,rank,0.0,1.0,0.2857142857142857
29,3,Skai Jackson,rank,0.0,1.0,0.21428571428571427
29,3,Carole Baskin,rank,0.0,1.0,0.07142857142857142
29,3,Veron Davis,rank,0.0,1.0,0.7857142857142857
29,3,Chrishell Stause,rank,0.0,1.0,0.7142857142857143
29,3,Nev Schulman,rank,0.0,1.0,1.0
29,3,Jeannie Mai,rank,0.0,1.0,0.6428571428571429
29,3,Anne Heche,rank,0.0,1.0,0.14285714285714285
29,3,Johnny Weir,rank,0.0,1.0,0.9285714285714286
29,3,Kaitlyn Bristowe,rank,0.0,1.0,0.8571428571428571
29,3,Justina Machado,rank,0.0,1.0,0.35714285714285715
29,3,Jesse Metcalfe,rank,0.0,1.0,0.42857142857142855
29,3,Monica Aldama,rank,0.0,1.0,0.5
29,4,AJ McLean,rank,0.0,1.0,0.8461538461538461
29,4,Nelly,rank,0.0,1.0,0.3076923076923077
29,4,Skai Jackson,rank,0.0,1.0,1.0
29,4,Veron Davis,rank,0.0,1.0,0.46153846153846156
29,4,Chrishell Stause,rank,0.0,1.0,0.38461538461538464
29,4,Nev Schulman,rank,0.0,1.0,0.7692307692307693
29,4,Jeannie Mai,rank,0.0,1.0,0.23076923076923078
29,4,Anne Heche,rank,0.0,1.0,0.15384615384615385
29,4,Johnny Weir,rank,0.0,1.0,0.6923076923076923
29,4,Kaitlyn Bristowe,rank,0.0,1.0,0.9230769230769231
29,4,Justina Machado,rank,0.0,1.0,0.6153846153846154
29,4,Jesse Metcalfe,rank,0.0,1.0,0.07692307692307693
29,4,Monica Aldama,rank,0.0,1.0,0.5384615384615384
29,5,AJ McLean,rank,0.0,1.0,0.6666666666666666
29,5,Nelly,rank,0.0,1.0,0.5833333333333334
29,5,Skai Jackson,rank,0.0,1.0,0.5
29,5,Veron Davis,rank,0.0,1.0,0.25
29,5,Chrishell Stause,rank,0.0,1.0,0.16666666666666666
29,5,Nev Schulman,rank,0.0,1.0,0.8333333333333334
29,5,Jeannie Mai,rank,0.0,1.0,0.4166666666666667
29,5,Johnny Weir,rank,0.0,1.0,1.0
29,5,Kaitlyn Bristowe,rank,0.0,1.0,0.9166666666666666
29,5,Justina Machado,rank,0.0,1.0,0.3333333333333333
29,5,Jesse Metcalfe,rank,0.0,1.0,0.08333333333333333
29,5,Monica Aldama,rank,0.0,1.0,0.75
29,6,AJ McLean,rank,0.0,1.0,1.0
29,6,Nelly,rank,0.0,1.0,0.45454545454545453
29,6,Skai Jackson,rank,0.0,1.0,0.09090909090909091
29,6,Veron Davis,rank,0.0,1.0,0.18181818181818182
29,6,Chrishell Stause,rank,0.0,1.0,0.36363636363636365
29,6,Nev Schulman,rank,0.0,1.0,0.6363636363636364
29,6,Jeannie Mai,rank,0.0,1.0,0.5454545454545454
29,6,Kaitlyn Bristowe,rank,0.0,1.0,0.9090909090909091
29,6,Justina Machado,rank,0.0,1.0,0.8181818181818182
29,6,Johnny Weir,rank,0.0,1.0,0.2727272727272727
29,6,Monica Aldama,rank,0.0,1.0,0.7272727272727273
29,7,AJ McLean,rank,0.0,1.0,0.6
29,7,Nelly,rank,0.0,1.0,0.9
29,7,Skai Jackson,rank,0.0,1.0,0.8
29,7,Nev Schulman,rank,0.0,1.0,1.0
29,7,Chrishell Stause,rank,0.0,1.0,0.5
29,7,Jeannie Mai,rank,0.0,1.0,0.3
29,7,Kaitlyn Bristowe,rank,0.0,1.0,0.2
29,7,Justina Machado,rank,0.0,1.0,0.4
29,7,Johnny Weir,rank,0.0,1.0,0.7
29,7,Monica Aldama,rank,0.0,1.0,0.1
29,8,AJ McLean,rank,0.0,1.0,1.0
29,8,Nelly,rank,0.0,1.0,0.875
29,8,Skai Jackson,rank,0.0,1.0,0.75
29,8,Nev Schulman,rank,0.0,1.0,0.625
29,8,Chrishell Stause,rank,0.0,1.0,0.5
29,8,Kaitlyn Bristowe,rank,0.0,1.0,0.375
29,8,Justina Machado,rank,0.0,1.0,0.25
29,8,Johnny Weir,rank,0.0,1.0,0.125
29,9,AJ McLean,rank,0.0,1.0,1.0
29,9,Nelly,rank,0.0,1.0,0.14285714285714285
29,9,Skai Jackson,rank,0.0,1.0,0.5714285714285714
29,9,Nev Schulman,rank,0.0,1.0,0.7142857142857143
29,9,Kaitlyn Bristowe,rank,0.0,1.0,0.2857142857142857
29,9,Justina Machado,rank,0.0,1.0,0.8571428571428571
29,9,Johnny Weir,rank,0.0,1.0,0.42857142857142855
29,10,Nelly,rank,0.0,1.0,1.0
29,10,Skai Jackson,rank,0.0,1.0,0.6666666666666666
29,10,Nev Schulman,rank,0.0,1.0,0.8333333333333334
29,10,Kaitlyn Bristowe,rank,0.0,1.0,0.3333333333333333
29,10,Justina Machado,rank,0.0,1.0,0.5
29,10,Johnny Weir,rank,0.0,1.0,0.16666666666666666
30,2,Brian Austin Green,rank,0.0,1.0,0.2
30,2,Christine Chiu,rank,0.0,1.0,0.4
30,2,Melora Hardin,rank,0.0,1.0,0.7333333333333333
30,2,Melanie C,rank,0.0,1.0,0.8666666666666667
30,2,Jimmie Allen,rank,0.0,1.0,0.6666666666666666
30,2,Iman Shumpert,rank,0.0,1.0,0.4666666666666667
30,2,"Mike ""The Miz"" Mizanin",rank,0.0,1.0,0.5333333333333333
30,2,Matt James,rank,0.0,1.0,0.13333333333333333
30,2,JoJo Siwa,rank,0.0,1.0,0.9333333333333333
30,2,Kenya Moore,rank,0.0,1.0,0.3333333333333333
30,2,Suni Lee,rank,0.0,1.0,0.8
30,2,Cody Rigsby,rank,0.0,1.0,0.26666666666666666
30,2,Amanda Kloots,rank,0.0,1.0,1.0
30,2,Olivia Jade,rank,0.0,1.0,0.6
30,2,Martin Kove,rank,0.0,1.0,0.06666666666666667
30,3,Brian Austin Green,rank,0.0,1.0,0.6428571428571429
30,3,Christine Chiu,rank,0.0,1.0,0.07142857142857142
30,3,Melora Hardin,rank,0.0,1.0,0.2857142857142857
30,3,Melanie C,rank,0.0,1.0,0.7142857142857143
30,3,Jimmie Allen,rank,0.0,1.0,0.35714285714285715
30,3,Iman Shumpert,rank,0.0,1.0,0.5714285714285714
30,3,"Mike ""The Miz"" Mizanin",rank,0.0,1.0,0.21428571428571427
30,3,Matt James,rank,0.0,1.0,0.7857142857142857
30,3,JoJo Siwa,rank,0.0,1.0,1.0
30,3,Kenya Moore,rank,0.0,1.0,0.5
30,3,Suni Lee,rank,0.0,1.0,0.42857142857142855
30,3,Cody Rigsby,rank,0.0,1.0,0.14285714285714285
30,3,Amanda Kloots,rank,0.0,1.0,0.9285714285714286
30,3,Olivia Jade,rank,0.0,1.0,0.8571428571428571
30,4,Brian Austin Green,rank,0.0,1.0,0.07692307692307693
30,4,Melora Hardin,rank,0.0,1.0,1.0
30,4,Melanie C,rank,0.0,1.0,0.6153846153846154
30,4,Jimmie Allen,rank,0.0,1.0,0.5384615384615384
30,4,Iman Shumpert,rank,0.0,1.0,0.38461538461538464
30,4,"Mike ""The Miz"" Mizanin",rank,0.0,1.0,0.46153846153846156
30,4,Matt James,rank,0.0,1.0,0.15384615384615385
30,4,JoJo Siwa,rank,0.0,1.0,0.9230769230769231
30,4,Kenya Moore,rank,0.0,1.0,0.3076923076923077
30,4,Suni Lee,rank,0.0,1.0,0.7692307692307693
30,4,Cody Rigsby,rank,0.0,1.0,0.23076923076923078
30,4,Amanda Kloots,rank,0.0,1.0,0.6923076923076923
30,4,Olivia Jade,rank,0.0,1.0,0.8461538461538461
30,5,Melora Hardin,rank,0.0,1.0,0.09090909090909091
30,5,Melanie C,rank,0.0,1.0,0.18181818181818182
30,5,Jimmie Allen,rank,0.0,1.0,1.0
30,5,Iman Shumpert,rank,0.0,1.0,0.8181818181818182
30,5,"Mike ""The Miz"" Mizanin",rank,0.0,1.0,0.7272727272727273
30,5,JoJo Siwa,rank,0.0,1.0,0.36363636363636365
30,5,Amanda Kloots,rank,0.0,1.0,0.9090909090909091
30,5,Kenya Moore,rank,0.0,1.0,0.6363636363636364
30,5,Suni Lee,rank,0.0,1.0,0.5454545454545454
30,5,Cody Rigsby,rank,0.0,1.0,0.2727272727272727
30,5,Olivia Jade,rank,0.0,1.0,0.45454545454545453
30,6,Melora Hardin,rank,0.0,1.0,0.3
30,6,Jimmie Allen,rank,0.0,1.0,0.8
30,6,Iman Shumpert,rank,0.0,1.0,1.0
30,6,"Mike ""The Miz"" Mizanin",rank,0.0,1.0,0.2
30,6,JoJo Siwa,rank,0.0,1.0,0.9
30,6,Amanda Kloots,rank,0.0,1.0,0.7
30,6,Kenya Moore,rank,0.0,1.0,0.1
30,6,Suni Lee,rank,0.0,1.0,0.6
30,6,Cody Rigsby,rank,0.0,1.0,0.5
