season,contestant,week,judge1,judge2,judge3,judge4,total_score,num_judges,all_na,has_score
4,Leeza Gibbons,10,0.0,0.0,0.0,,0.0,3,False,False
4,Leeza Gibbons,11,,,,,,0,True,False
5,Cameron Mathison,1,7.0,7.0,7.0,,21.0,3,False,True
5,Cameron Mathison,2,7.0,7.0,7.0,,21.0,3,False,True
5,Cameron Mathison,3,8.0,7.0,8.0,,23.0,3,False,True
5,Cameron Mathison,4,9.0,9.0,9.0,,27.0,3,False,True
5,Cameron Mathison,5,8.0,9.0,9.0,,26.0,3,False,True
5,Cameron Mathison,6,9.0,8.0,8.0,,25.0,3,False,True
5,Cameron Mathison,7,8.5,8.5,8.5,,25.5,3,False,True
5,Cameron Mathison,8,8.5,8.5,8.5,,25.5,3,False,True
5,Cameron Mathison,9,0.0,0.0,0.0,,0.0,3,False,False
5,Cameron Mathison,10,0.0,0.0,0.0,,0.0,3,False,False
5,Cameron Mathison,11,,,,,,0,True,False
5,Jane Seymour,1,8.0,8.0,8.0,,24.0,3,False,True
5,Jane Seymour,2,7.0,7.0,7.0,,21.0,3,False,True
5,Jane Seymour,3,9.0,9.0,9.0,,27.0,3,False,True
5,Jane Seymour,4,8.0,9.0,9.0,,26.0,3,False,True
5,Jane Seymour,5,8.0,9.0,9.0,,26.0,3,False,True
5,Jane Seymour,6,8.0,7.0,7.0,,22.0,3,False,True
5,Jane Seymour,7,8.0,8.5,8.5,,25.0,3,False,True
5,Jane Seymour,8,0.0,0.0,0.0,,0.0,3,False,False
5,Jane Seymour,9,0.0,0.0,0.0,,0.0,3,False,False
5,Jane Seymour,10,0.0,0.0,0.0,,0.0,3,False,False
5,Jane Seymour,11,,,,,,0,True,False
5,Sabrina Bryan,1,9.0,8.0,9.0,,26.0,3,False,True
5,Sabrina Bryan,2,9.0,8.0,9.0,,26.0,3,False,True
5,Sabrina Bryan,3,9.0,9.0,9.0,,27.0,3,False,True
5,Sabrina Bryan,4,10.0,10.0,10.0,,30.0,3,False,True
5,Sabrina Bryan,5,9.0,9.0,10.0,,28.0,3,False,True
5,Sabrina Bryan,6,9.0,8.0,8.0,,25.0,3,False,True
5,Sabrina Bryan,7,0.0,0.0,0.0,,0.0,3,False,False
5,Sabrina Bryan,8,0.0,0.0,0.0,,0.0,3,False,False
5,Sabrina Bryan,9,0.0,0.0,0.0,,0.0,3,False,False
5,Sabrina Bryan,10,0.0,0.0,0.0,,0.0,3,False,False
5,Sabrina Bryan,11,,,,,,0,True,False
5,Jennie Garth,1,7.0,7.0,7.0,,21.0,3,False,True
5,Jennie Garth,2,7.0,7.0,7.0,,21.0,3,False,True
5,Jennie Garth,3,9.0,8.0,9.0,,26.0,3,False,True
5,Jennie Garth,4,8.0,10.0,9.0,,27.0,3,False,True
5,Jennie Garth,5,8.0,9.0,8.0,,25.0,3,False,True
5,Jennie Garth,6,9.0,9.0,9.0,,27.0,3,False,True
5,Jennie Garth,7,8.5,8.5,9.5,,26.5,3,False,True
5,Jennie Garth,8,8.5,8.5,8.0,,25.0,3,False,True
5,Jennie Garth,9,9.5,10.0,9.5,,29.0,3,False,True
5,Jennie Garth,10,0.0,0.0,0.0,,0.0,3,False,False
5,Jennie Garth,11,,,,,,0,True,False
5,Floyd Mayweather Jr. ,1,6.0,6.0,6.0,,18.0,3,False,True
5,Floyd Mayweather Jr. ,2,7.0,7.0,7.0,,21.0,3,False,True
5,Floyd Mayweather Jr. ,3,7.0,7.0,7.0,,21.0,3,False,True
5,Floyd Mayweather Jr. ,4,7.0,8.0,8.0,,23.0,3,False,True
5,Floyd Mayweather Jr. ,5,0.0,0.0,0.0,,0.0,3,False,False
5,Floyd Mayweather Jr. ,6,0.0,0.0,0.0,,0.0,3,False,False
5,Floyd Mayweather Jr. ,7,0.0,0.0,0.0,,0.0,3,False,False
5,Floyd Mayweather Jr. ,8,0.0,0.0,0.0,,0.0,3,False,False
5,Floyd Mayweather Jr. ,9,0.0,0.0,0.0,,0.0,3,False,False
5,Floyd Mayweather Jr. ,10,0.0,0.0,0.0,,0.0,3,False,False
5,Floyd Mayweather Jr. ,11,,,,,,0,True,False
5,Josie Maran,1,6.0,5.0,5.0,,16.0,3,False,True
5,Josie Maran,2,0.0,0.0,0.0,,0.0,3,False,False
5,Josie Maran,3,0.0,0.0,0.0,,0.0,3,False,False
5,Josie Maran,4,0.0,0.0,0.0,,0.0,3,False,False
5,Josie Maran,5,0.0,0.0,0.0,,0.0,3,False,False
5,Josie Maran,6,0.0,0.0,0.0,,0.0,3,False,False
5,Josie Maran,7,0.0,0.0,0.0,,0.0,3,False,False
5,Josie Maran,8,0.0,0.0,0.0,,0.0,3,False,False
5,Josie Maran,9,0.0,0.0,0.0,,0.0,3,False,False
5,Josie Maran,10,0.0,0.0,0.0,,0.0,3,False,False
5,Josie Maran,11,,,,,,0,True,False
5,Albert Reed,1,7.0,7.0,7.0,,21.0,3,False,True
5,Albert Reed,2,7.0,7.0,7.0,,21.0,3,False,True
5,Albert Reed,3,0.0,0.0,0.0,,0.0,3,False,False
5,Albert Reed,4,0.0,0.0,0.0,,0.0,3,False,False
5,Albert Reed,5,0.0,0.0,0.0,,0.0,3,False,False
5,Albert Reed,6,0.0,0.0,0.0,,0.0,3,False,False
5,Albert Reed,7,0.0,0.0,0.0,,0.0,3,False,False
5,Albert Reed,8,0.0,0.0,0.0,,0.0,3,False,False
5,Albert Reed,9,0.0,0.0,0.0,,0.0,3,False,False
5,Albert Reed,10,0.0,0.0,0.0,,0.0,3,False,False
5,Albert Reed,11,,,,,,0,True,False
5,Helio Castroneves,1,8.0,9.0,8.0,,25.0,3,False,True
5,Helio Castroneves,2,9.0,9.0,9.0,,27.0,3,False,True
5,Helio Castroneves,3,8.0,8.0,8.0,,24.0,3,False,True
5,Helio Castroneves,4,9.0,9.0,9.0,,27.0,3,False,True
5,Helio Castroneves,5,8.0,7.0,8.0,,23.0,3,False,True
5,Helio Castroneves,6,9.0,10.0,9.0,,28.0,3,False,True
5,Helio Castroneves,7,9.0,8.5,8.5,,26.0,3,False,True
5,Helio Castroneves,8,9.5,9.5,9.5,,28.5,3,False,True
5,Helio Castroneves,9,10.0,10.0,10.0,,30.0,3,False,True
5,Helio Castroneves,10,9.0,9.3333,9.6666,,27.9999,3,False,True
5,Helio Castroneves,11,,,,,,0,True,False
5,Mel B,1,8.0,8.0,8.0,,24.0,3,False,True
5,Mel B,2,7.0,8.0,8.0,,23.0,3,False,True
5,Mel B,3,9.0,9.0,9.0,,27.0,3,False,True
5,Mel B,4,8.0,9.0,9.0,,26.0,3,False,True
5,Mel B,5,10.0,9.0,10.0,,29.0,3,False,True
5,Mel B,6,10.0,10.0,10.0,,30.0,3,False,True
5,Mel B,7,9.0,9.0,9.0,,27.0,3,False,True
5,Mel B,8,9.0,9.5,9.5,,28.0,3,False,True
5,Mel B,9,10.0,10.0,10.0,,30.0,3,False,True
5,Mel B,10,9.3333,9.3333,9.6666,,28.333199999999998,3,False,True
5,Mel B,11,,,,,,0,True,False
5,Wayne Newton,1,6.0,7.0,6.0,,19.0,3,False,True
5,Wayne Newton,2,5.0,5.0,5.0,,15.0,3,False,True
5,Wayne Newton,3,6.0,6.0,6.0,,18.0,3,False,True
5,Wayne Newton,4,0.0,0.0,0.0,,0.0,3,False,False
5,Wayne Newton,5,0.0,0.0,0.0,,0.0,3,False,False
5,Wayne Newton,6,0.0,0.0,0.0,,0.0,3,False,False
5,Wayne Newton,7,0.0,0.0,0.0,,0.0,3,False,False
5,Wayne Newton,8,0.0,0.0,0.0,,0.0,3,False,False
5,Wayne Newton,9,0.0,0.0,0.0,,0.0,3,False,False
5,Wayne Newton,10,0.0,0.0,0.0,,0.0,3,False,False
5,Wayne Newton,11,,,,,,0,True,False
5,Marie Osmond,1,7.0,7.0,7.0,,21.0,3,False,True
5,Marie Osmond,2,8.0,8.0,8.0,,24.0,3,False,True
5,Marie Osmond,3,9.0,8.0,9.0,,26.0,3,False,True
5,Marie Osmond,4,9.0,9.0,8.0,,26.0,3,False,True
5,Marie Osmond,5,7.0,7.0,7.0,,21.0,3,False,True
5,Marie Osmond,6,8.0,8.0,7.0,,23.0,3,False,True
5,Marie Osmond,7,9.0,8.5,8.5,,26.0,3,False,True
5,Marie Osmond,8,8.0,8.5,8.0,,24.5,3,False,True
5,Marie Osmond,9,9.5,9.5,9.0,,28.0,3,False,True
5,Marie Osmond,10,8.0,7.5,7.5,,23.0,3,False,True
5,Marie Osmond,11,,,,,,0,True,False
5,Mark Cuban,1,7.0,7.0,7.0,,21.0,3,False,True
5,Mark Cuban,2,6.0,6.0,6.0,,18.0,3,False,True
5,Mark Cuban,3,6.0,7.0,7.0,,20.0,3,False,True
5,Mark Cuban,4,7.0,8.0,7.0,,22.0,3,False,True
5,Mark Cuban,5,7.0,7.0,7.0,,21.0,3,False,True
5,Mark Cuban,6,0.0,0.0,0.0,,0.0,3,False,False
5,Mark Cuban,7,0.0,0.0,0.0,,0.0,3,False,False
5,Mark Cuban,8,0.0,0.0,0.0,,0.0,3,False,False
5,Mark Cuban,9,0.0,0.0,0.0,,0.0,3,False,False
5,Mark Cuban,10,0.0,0.0,0.0,,0.0,3,False,False
5,Mark Cuban,11,,,,,,0,True,False
6,Cristian de la Fuente,1,7.0,7.0,7.0,,21.0,3,False,True
6,Cristian de la Fuente,2,7.0,6.0,7.0,,20.0,3,False,True
6,Cristian de la Fuente,3,8.0,8.0,9.0,,25.0,3,False,True
6,Cristian de la Fuente,4,9.0,8.0,9.0,,26.0,3,False,True
6,Cristian de la Fuente,5,7.0,8.0,8.0,,23.0,3,False,True
6,Cristian de la Fuente,6,9.0,9.0,9.0,,27.0,3,False,True
6,Cristian de la Fuente,7,7.5,7.5,8.0,,23.0,3,False,True
6,Cristian de la Fuente,8,10.0,9.0,9.5,,28.5,3,False,True
6,Cristian de la Fuente,9,9.5,9.0,9.5,,28.0,3,False,True
6,Cristian de la Fuente,10,9.0,8.0,9.0,,26.0,3,False,True
6,Cristian de la Fuente,11,,,,,,0,True,False
6,Steve Guttenberg,1,6.0,6.0,6.0,,18.0,3,False,True
6,Steve Guttenberg,2,6.0,5.0,5.0,,16.0,3,False,True
6,Steve Guttenberg,3,7.0,7.0,7.0,,21.0,3,False,True
6,Steve Guttenberg,4,0.0,0.0,0.0,,0.0,3,False,False
6,Steve Guttenberg,5,0.0,0.0,0.0,,0.0,3,False,False
6,Steve Guttenberg,6,0.0,0.0,0.0,,0.0,3,False,False
6,Steve Guttenberg,7,0.0,0.0,0.0,,0.0,3,False,False
6,Steve Guttenberg,8,0.0,0.0,0.0,,0.0,3,False,False
6,Steve Guttenberg,9,0.0,0.0,0.0,,0.0,3,False,False
6,Steve Guttenberg,10,0.0,0.0,0.0,,0.0,3,False,False
6,Steve Guttenberg,11,,,,,,0,True,False
6,Priscilla Presley,1,8.0,8.0,8.0,,24.0,3,False,True
6,Priscilla Presley,2,7.0,7.0,7.0,,21.0,3,False,True
6,Priscilla Presley,3,8.0,9.0,9.0,,26.0,3,False,True
6,Priscilla Presley,4,7.0,7.0,8.0,,22.0,3,False,True
6,Priscilla Presley,5,7.0,7.0,7.0,,21.0,3,False,True
6,Priscilla Presley,6,0.0,0.0,0.0,,0.0,3,False,False
6,Priscilla Presley,7,0.0,0.0,0.0,,0.0,3,False,False
6,Priscilla Presley,8,0.0,0.0,0.0,,0.0,3,False,False
6,Priscilla Presley,9,0.0,0.0,0.0,,0.0,3,False,False
6,Priscilla Presley,10,0.0,0.0,0.0,,0.0,3,False,False
6,Priscilla Presley,11,,,,,,0,True,False
6,Marlee Matlin,1,7.0,7.0,8.0,,22.0,3,False,True
6,Marlee Matlin,2,8.0,8.0,8.0,,24.0,3,False,True
6,Marlee Matlin,3,7.0,7.0,7.0,,21.0,3,False,True
6,Marlee Matlin,4,8.0,8.0,8.0,,24.0,3,False,True
6,Marlee Matlin,5,7.0,7.0,8.0,,22.0,3,False,True
6,Marlee Matlin,6,7.0,7.0,7.0,,21.0,3,False,True
6,Marlee Matlin,7,0.0,0.0,0.0,,0.0,3,False,False
6,Marlee Matlin,8,0.0,0.0,0.0,,0.0,3,False,False
6,Marlee Matlin,9,0.0,0.0,0.0,,0.0,3,False,False
6,Marlee Matlin,10,0.0,0.0,0.0,,0.0,3,False,False
6,Marlee Matlin,11,,,,,,0,True,False
6,Shannon Elizabeth,1,7.0,7.0,7.0,,21.0,3,False,True
6,Shannon Elizabeth,2,8.0,8.0,8.0,,24.0,3,False,True
6,Shannon Elizabeth,3,8.0,8.0,8.0,,24.0,3,False,True
6,Shannon Elizabeth,4,9.0,10.0,9.0,,28.0,3,False,True
6,Shannon Elizabeth,5,8.0,8.0,7.0,,23.0,3,False,True
6,Shannon Elizabeth,6,8.0,8.0,8.0,,24.0,3,False,True
6,Shannon Elizabeth,7,8.5,8.5,8.5,,25.5,3,False,True
6,Shannon Elizabeth,8,0.0,0.0,0.0,,0.0,3,False,False
6,Shannon Elizabeth,9,0.0,0.0,0.0,,0.0,3,False,False
6,Shannon Elizabeth,10,0.0,0.0,0.0,,0.0,3,False,False
6,Shannon Elizabeth,11,,,,,,0,True,False
6,Marissa Jaret Winokur,1,6.0,6.0,6.0,,18.0,3,False,True
6,Marissa Jaret Winokur,2,7.0,7.0,7.0,,21.0,3,False,True
6,Marissa Jaret Winokur,3,6.0,7.0,6.0,,19.0,3,False,True
6,Marissa Jaret Winokur,4,8.0,8.0,8.0,,24.0,3,False,True
6,Marissa Jaret Winokur,5,8.0,8.0,8.0,,24.0,3,False,True
6,Marissa Jaret Winokur,6,9.0,8.0,9.0,,26.0,3,False,True
6,Marissa Jaret Winokur,7,9.0,8.5,8.5,,26.0,3,False,True
6,Marissa Jaret Winokur,8,8.5,8.0,8.5,,25.0,3,False,True
6,Marissa Jaret Winokur,9,8.5,9.0,8.5,,26.0,3,False,True
6,Marissa Jaret Winokur,10,0.0,0.0,0.0,,0.0,3,False,False
6,Marissa Jaret Winokur,11,,,,,,0,True,False
6,Jason Taylor,1,7.0,8.0,7.0,,22.0,3,False,True
6,Jason Taylor,2,9.0,9.0,9.0,,27.0,3,False,True
6,Jason Taylor,3,8.0,7.0,8.0,,23.0,3,False,True
6,Jason Taylor,4,10.0,9.0,10.0,,29.0,3,False,True
6,Jason Taylor,5,9.0,9.0,9.0,,27.0,3,False,True
6,Jason Taylor,6,8.0,8.0,8.0,,24.0,3,False,True
6,Jason Taylor,7,9.5,8.5,9.5,,27.5,3,False,True
6,Jason Taylor,8,9.0,8.0,9.0,,26.0,3,False,True
6,Jason Taylor,9,9.0,9.5,9.0,,27.5,3,False,True
6,Jason Taylor,10,9.5,9.5,9.5,,28.5,3,False,True
6,Jason Taylor,11,,,,,,0,True,False
6,Kristi Yamaguchi,1,9.0,9.0,9.0,,27.0,3,False,True
6,Kristi Yamaguchi,2,9.0,9.0,9.0,,27.0,3,False,True
6,Kristi Yamaguchi,3,9.0,9.0,9.0,,27.0,3,False,True
6,Kristi Yamaguchi,4,10.0,9.0,10.0,,29.0,3,False,True
6,Kristi Yamaguchi,5,9.0,10.0,10.0,,29.0,3,False,True
6,Kristi Yamaguchi,6,10.0,10.0,10.0,,30.0,3,False,True
6,Kristi Yamaguchi,7,9.5,8.0,9.5,,27.0,3,False,True
6,Kristi Yamaguchi,8,8.5,9.5,9.5,,27.5,3,False,True
6,Kristi Yamaguchi,9,9.5,9.0,10.0,,28.5,3,False,True
6,Kristi Yamaguchi,10,10.0,10.0,10.0,,30.0,3,False,True
6,Kristi Yamaguchi,11,,,,,,0,True,False
6,Monica Seles,1,5.0,5.0,5.0,,15.0,3,False,True
6,Monica Seles,2,5.0,5.0,5.0,,15.0,3,False,True
6,Monica Seles,3,0.0,0.0,0.0,,0.0,3,False,False
6,Monica Seles,4,0.0,0.0,0.0,,0.0,3,False,False
6,Monica Seles,5,0.0,0.0,0.0,,0.0,3,False,False
6,Monica Seles,6,0.0,0.0,0.0,,0.0,3,False,False
6,Monica Seles,7,0.0,0.0,0.0,,0.0,3,False,False
6,Monica Seles,8,0.0,0.0,0.0,,0.0,3,False,False
6,Monica Seles,9,0.0,0.0,0.0,,0.0,3,False,False
6,Monica Seles,10,0.0,0.0,0.0,,0.0,3,False,False
6,Monica Seles,11,,,,,,0,True,False
6,Penn Jillette,1,5.0,6.0,5.0,,16.0,3,False,True
6,Penn Jillette,2,6.0,6.0,5.0,,17.0,3,False,True
6,Penn Jillette,3,0.0,0.0,0.0,,0.0,3,False,False
6,Penn Jillette,4,0.0,0.0,0.0,,0.0,3,False,False
6,Penn Jillette,5,0.0,0.0,0.0,,0.0,3,False,False
6,Penn Jillette,6,0.0,0.0,0.0,,0.0,3,False,False
6,Penn Jillette,7,0.0,0.0,0.0,,0.0,3,False,False
6,Penn Jillette,8,0.0,0.0,0.0,,0.0,3,False,False
6,Penn Jillette,9,0.0,0.0,0.0,,0.0,3,False,False
6,Penn Jillette,10,0.0,0.0,0.0,,0.0,3,False,False
6,Penn Jillette,11,,,,,,0,True,False
6,Adam Carolla,1,5.0,5.0,5.0,,15.0,3,False,True
6,Adam Carolla,2,6.0,7.0,6.0,,19.0,3,False,True
6,Adam Carolla,3,7.0,7.0,7.0,,21.0,3,False,True
6,Adam Carolla,4,6.0,7.0,6.0,,19.0,3,False,True
6,Adam Carolla,5,0.0,0.0,0.0,,0.0,3,False,False
6,Adam Carolla,6,0.0,0.0,0.0,,0.0,3,False,False
6,Adam Carolla,7,0.0,0.0,0.0,,0.0,3,False,False
6,Adam Carolla,8,0.0,0.0,0.0,,0.0,3,False,False
6,Adam Carolla,9,0.0,0.0,0.0,,0.0,3,False,False
6,Adam Carolla,10,0.0,0.0,0.0,,0.0,3,False,False
6,Adam Carolla,11,,,,,,0,True,False
6,Mario,1,8.0,8.0,8.0,,24.0,3,False,True
6,Mario,2,9.0,8.0,9.0,,26.0,3,False,True
6,Mario,3,7.0,6.0,8.0,,21.0,3,False,True
6,Mario,4,8.0,7.0,9.0,,24.0,3,False,True
6,Mario,5,9.0,9.0,9.0,,27.0,3,False,True
6,Mario,6,9.0,9.0,10.0,,28.0,3,False,True
6,Mario,7,8.5,8.5,8.5,,25.5,3,False,True
6,Mario,8,9.0,8.5,9.0,,26.5,3,False,True
6,Mario,9,0.0,0.0,0.0,,0.0,3,False,False
6,Mario,10,0.0,0.0,0.0,,0.0,3,False,False
6,Mario,11,,,,,,0,True,False
7,Ted McGinley,1,6.0,6.0,6.5,,18.5,3,False,True
7,Ted McGinley,2,0.0,0.0,0.0,,0.0,3,False,False
7,Ted McGinley,3,0.0,0.0,0.0,,0.0,3,False,False
7,Ted McGinley,4,0.0,0.0,0.0,,0.0,3,False,False
7,Ted McGinley,5,0.0,0.0,0.0,,0.0,3,False,False
7,Ted McGinley,6,0.0,0.0,0.0,,0.0,3,False,False
7,Ted McGinley,7,0.0,0.0,0.0,,0.0,3,False,False
7,Ted McGinley,8,0.0,0.0,0.0,,0.0,3,False,False
7,Ted McGinley,9,0.0,0.0,0.0,,0.0,3,False,False
7,Ted McGinley,10,0.0,0.0,0.0,,0.0,3,False,False
7,Ted McGinley,11,,,,,,0,True,False
7,Cloris Leachman,1,6.0,5.0,5.0,,16.0,3,False,True
7,Cloris Leachman,2,5.0,5.0,5.0,,15.0,3,False,True
7,Cloris Leachman,3,6.0,5.0,5.0,,16.0,3,False,True
7,Cloris Leachman,4,8.0,7.0,7.0,,22.0,3,False,True
7,Cloris Leachman,5,7.0,7.0,7.0,,21.0,3,False,True
7,Cloris Leachman,6,5.0,5.0,5.0,,15.0,3,False,True
7,Cloris Leachman,7,0.0,0.0,0.0,,0.0,3,False,False
7,Cloris Leachman,8,0.0,0.0,0.0,,0.0,3,False,False
7,Cloris Leachman,9,0.0,0.0,0.0,,0.0,3,False,False
7,Cloris Leachman,10,0.0,0.0,0.0,,0.0,3,False,False
7,Cloris Leachman,11,,,,,,0,True,False
7,Susan Lucci,1,6.0,6.0,6.5,,18.5,3,False,True
7,Susan Lucci,2,7.0,7.0,7.0,,21.0,3,False,True
7,Susan Lucci,3,7.0,7.0,7.0,,21.0,3,False,True
7,Susan Lucci,4,8.0,8.0,8.0,,24.0,3,False,True
7,Susan Lucci,5,7.0,7.0,8.0,,22.0,3,False,True
7,Susan Lucci,6,8.0,8.0,7.0,,23.0,3,False,True
7,Susan Lucci,7,8.0,8.0,8.0,,24.0,3,False,True
7,Susan Lucci,8,0.0,0.0,0.0,,0.0,3,False,False
7,Susan Lucci,9,0.0,0.0,0.0,,0.0,3,False,False
7,Susan Lucci,10,0.0,0.0,0.0,,0.0,3,False,False
7,Susan Lucci,11,,,,,,0,True,False
7,Cody Linley,1,7.0,6.5,7.0,,20.5,3,False,True
7,Cody Linley,2,7.0,7.0,7.0,,21.0,3,False,True
7,Cody Linley,3,7.0,7.0,7.0,,21.0,3,False,True
7,Cody Linley,4,7.0,8.0,8.0,,23.0,3,False,True
7,Cody Linley,5,10.0,9.0,9.0,,28.0,3,False,True
7,Cody Linley,6,8.0,8.0,7.0,,23.0,3,False,True
7,Cody Linley,7,8.0,7.0,7.0,,22.0,3,False,True
7,Cody Linley,8,8.0,8.0,8.0,,24.0,3,False,True
7,Cody Linley,9,8.0,7.5,7.5,,23.0,3,False,True
7,Cody Linley,10,0.0,0.0,0.0,,0.0,3,False,False
7,Cody Linley,11,,,,,,0,True,False
7,Misty May-Treanor,1,6.5,7.5,7.0,,21.0,3,False,True
7,Misty May-Treanor,2,7.0,7.0,7.0,,21.0,3,False,True
7,Misty May-Treanor,3,0.0,0.0,0.0,,0.0,3,False,False
7,Misty May-Treanor,4,0.0,0.0,0.0,,0.0,3,False,False
7,Misty May-Treanor,5,0.0,0.0,0.0,,0.0,3,False,False
7,Misty May-Treanor,6,0.0,0.0,0.0,,0.0,3,False,False
7,Misty May-Treanor,7,0.0,0.0,0.0,,0.0,3,False,False
7,Misty May-Treanor,8,0.0,0.0,0.0,,0.0,3,False,False
7,Misty May-Treanor,9,0.0,0.0,0.0,,0.0,3,False,False
7,Misty May-Treanor,10,0.0,0.0,0.0,,0.0,3,False,False
7,Misty May-Treanor,11,,,,,,0,True,False
7,Maurice Greene,1,6.5,6.5,6.5,,19.5,3,False,True
7,Maurice Greene,2,7.0,6.0,6.0,,19.0,3,False,True
7,Maurice Greene,3,8.0,8.0,8.0,,24.0,3,False,True
7,Maurice Greene,4,6.0,7.0,7.0,,20.0,3,False,True
7,Maurice Greene,5,9.0,9.0,9.0,,27.0,3,False,True
7,Maurice Greene,6,7.0,7.0,7.0,,21.0,3,False,True
7,Maurice Greene,7,8.0,9.0,8.0,,25.0,3,False,True
7,Maurice Greene,8,8.0,8.0,8.0,,24.0,3,False,True
7,Maurice Greene,9,0.0,0.0,0.0,,0.0,3,False,False
7,Maurice Greene,10,0.0,0.0,0.0,,0.0,3,False,False
7,Maurice Greene,11,,,,,,0,True,False
7,Warren Sapp,1,7.0,7.0,7.5,,21.5,3,False,True
7,Warren Sapp,2,8.0,8.0,8.0,,24.0,3,False,True
7,Warren Sapp,3,9.0,8.0,8.0,,25.0,3,False,True
7,Warren Sapp,4,8.0,7.0,7.0,,22.0,3,False,True
7,Warren Sapp,5,8.0,8.0,9.0,,25.0,3,False,True
7,Warren Sapp,6,8.0,9.0,8.0,,25.0,3,False,True
7,Warren Sapp,7,7.0,7.0,7.0,,21.0,3,False,True
7,Warren Sapp,8,9.5,8.5,9.0,,27.0,3,False,True
7,Warren Sapp,9,8.5,8.0,8.0,,24.5,3,False,True
7,Warren Sapp,10,9.0,9.5,9.0,,27.5,3,False,True
7,Warren Sapp,11,,,,,,0,True,False
7,Jeffrey Ross,1,4.0,4.0,4.0,,12.0,3,False,True
7,Jeffrey Ross,2,0.0,0.0,0.0,,0.0,3,False,False
7,Jeffrey Ross,3,0.0,0.0,0.0,,0.0,3,False,False
7,Jeffrey Ross,4,0.0,0.0,0.0,,0.0,3,False,False
7,Jeffrey Ross,5,0.0,0.0,0.0,,0.0,3,False,False
7,Jeffrey Ross,6,0.0,0.0,0.0,,0.0,3,False,False
7,Jeffrey Ross,7,0.0,0.0,0.0,,0.0,3,False,False
7,Jeffrey Ross,8,0.0,0.0,0.0,,0.0,3,False,False
7,Jeffrey Ross,9,0.0,0.0,0.0,,0.0,3,False,False
7,Jeffrey Ross,10,0.0,0.0,0.0,,0.0,3,False,False
7,Jeffrey Ross,11,,,,,,0,True,False
7,Toni Braxton,1,7.5,7.0,8.0,,22.5,3,False,True
7,Toni Braxton,2,7.0,8.0,8.0,,23.0,3,False,True
7,Toni Braxton,3,8.0,7.0,7.0,,22.0,3,False,True
7,Toni Braxton,4,7.0,7.0,8.0,,22.0,3,False,True
7,Toni Braxton,5,7.0,7.0,8.0,,22.0,3,False,True
7,Toni Braxton,6,0.0,0.0,0.0,,0.0,3,False,False
7,Toni Braxton,7,0.0,0.0,0.0,,0.0,3,False,False
7,Toni Braxton,8,0.0,0.0,0.0,,0.0,3,False,False
7,Toni Braxton,9,0.0,0.0,0.0,,0.0,3,False,False
7,Toni Braxton,10,0.0,0.0,0.0,,0.0,3,False,False
7,Toni Braxton,11,,,,,,0,True,False
7,Lance Bass,1,7.5,6.0,8.0,,21.5,3,False,True
7,Lance Bass,2,7.0,6.0,7.0,,20.0,3,False,True
7,Lance Bass,3,8.0,7.0,7.0,,22.0,3,False,True
7,Lance Bass,4,9.0,8.0,9.0,,26.0,3,False,True
7,Lance Bass,5,7.0,7.0,7.0,,21.0,3,False,True
7,Lance Bass,6,9.0,9.0,9.0,,27.0,3,False,True
7,Lance Bass,7,9.0,7.0,9.0,,25.0,3,False,True
7,Lance Bass,8,8.5,7.5,9.0,,25.0,3,False,True
7,Lance Bass,9,10.0,9.0,9.5,,28.5,3,False,True
7,Lance Bass,10,9.0,9.0,9.5,,27.5,3,False,True
7,Lance Bass,11,,,,,,0,True,False
7,Kim Kardashian,1,6.0,6.5,6.0,,18.5,3,False,True
7,Kim Kardashian,2,6.0,6.0,5.0,,17.0,3,False,True
7,Kim Kardashian,3,0.0,0.0,0.0,,0.0,3,False,False
7,Kim Kardashian,4,0.0,0.0,0.0,,0.0,3,False,False
7,Kim Kardashian,5,0.0,0.0,0.0,,0.0,3,False,False
7,Kim Kardashian,6,0.0,0.0,0.0,,0.0,3,False,False
7,Kim Kardashian,7,0.0,0.0,0.0,,0.0,3,False,False
7,Kim Kardashian,8,0.0,0.0,0.0,,0.0,3,False,False
7,Kim Kardashian,9,0.0,0.0,0.0,,0.0,3,False,False
7,Kim Kardashian,10,0.0,0.0,0.0,,0.0,3,False,False
7,Kim Kardashian,11,,,,,,0,True,False
7,Rocco DiSpirito,1,6.0,5.5,6.0,,17.5,3,False,True
7,Rocco DiSpirito,2,5.0,6.0,5.0,,16.0,3,False,True
7,Rocco DiSpirito,3,7.0,7.0,6.0,,20.0,3,False,True
7,Rocco DiSpirito,4,6.0,6.0,6.0,,18.0,3,False,True
7,Rocco DiSpirito,5,0.0,0.0,0.0,,0.0,3,False,False
7,Rocco DiSpirito,6,0.0,0.0,0.0,,0.0,3,False,False
7,Rocco DiSpirito,7,0.0,0.0,0.0,,0.0,3,False,False
7,Rocco DiSpirito,8,0.0,0.0,0.0,,0.0,3,False,False
7,Rocco DiSpirito,9,0.0,0.0,0.0,,0.0,3,False,False
7,Rocco DiSpirito,10,0.0,0.0,0.0,,0.0,3,False,False
7,Rocco DiSpirito,11,,,,,,0,True,False
7,Brooke Burke,1,8.0,8.0,8.5,,24.5,3,False,True
7,Brooke Burke,2,8.0,8.0,8.0,,24.0,3,False,True
7,Brooke Burke,3,9.0,10.0,9.0,,28.0,3,False,True
7,Brooke Burke,4,9.0,8.0,9.0,,26.0,3,False,True
